EJER;CCAA;PROV;SEXO;NACIONALIDAD;MODELO;M100_1;M100_2;M100_3;M100_4;M100_5;M100_6;M100_7;M100_8;M100_9;M100_10;M100_11;M100_12;M100_13;M100_14;M100_15;M100_16;M100_17;M100_18;M100_19;M100_20;M100_21;M100_22;M100_23;M100_24;M100_25;M100_26;M100_27;M100_28;M100_29;M100_30;M100_31;M100_32;M100_33;M100_34;M100_35
2015;5;35;2;0;100;3094898078,240000;2395550170,860000;71132278,010000;3030739,020000;29683167,460000;98080606,350000;120129898,890000;39657364,980000;3648974,690000;7010990,560000;68041054,810000;2719945551,450000;135818454,930000;2855764006,380000;2647565352,430000;135441293,710000;2782085349,500000;1336252218,330000;1023985400,000000;234299000,000000;2339218,330000;75628600,000000;231102003,100000;232711206,800000;463813209,900000;27316994,430000;3982163,910000;2648842,680000;8924849,990000;423579678,960000;-37868351,980000;-46384071,120000;18420059,670000;185879;177996
2015;5;35;2;1;100;167946037,550000;118995984,590000;3295080,470000;277017,890000;969091,550000;4837229,460000;12449399,350000;11526230,320000;35574,320000;522699,090000;5994235,810000;151367138,460000;9234828,030000;160601966,490000;145409104,290000;9191524,490000;154473768,280000;100535283,330000;78552750,000000;20220300,000000;142233,330000;1620000,000000;10682636,460000;10793792,860000;21476429,320000;1941104,640000;116125,650000;59112,860000;1141697,120000;17954792,150000;-2509183,040000;-3235153,210000;1403620,130000;14893;13834
2015;5;38;1;0;100;3661510016,390000;2965210131,990000;82147444,500000;5905237,210000;37666717,970000;81867188,640000;240718825,760000;64947512,410000;21457386,340000;9319786,480000;63711312,960000;3456476364,290000;142664018,110000;3599140382,400000;3262963402,310000;141835008,680000;3402475703,200000;1460982683,480000;1123077300,000000;216987634,330000;2547089,150000;118370660,000000;303336428,380000;306763054,960000;610099483,340000;27473990,350000;7062491,060000;2197391,360000;10191785,500000;566705454,760000;-49177059,980000;-54167898,530000;6659936,760000;234409;189471
2015;5;38;1;1;100;174072516,960000;127201135,850000;9819376,680000;294034,960000;1424899,070000;5657128,030000;21626935,530000;11422890,440000;108399,440000;324806,060000;12551093,680000;170508539,600000;21982674,380000;192491213,980000;161460149,570000;21898232,070000;183022430,220000;100368800,000000;81855550,000000;16031200,000000;95550,000000;2386500,000000;15884814,650000;16206956,790000;32091771,440000;1591283,120000;338140,300000;44132,400000;912063,410000;28793907,020000;2685389,210000;2443356,660000;346927,550000;16527;14063
2015;5;38;2;0;100;2750996643,510000;2113076007,060000;57169151,680000;5420356,690000;29962069,040000;84802089,040000;100945477,210000;30139367,730000;9809487,640000;7956774,520000;50166952,650000;2404071286,650000;106705882,950000;2510777169,600000;2333775969,600000;106233088,180000;2438775134,810000;1232703377,830000;939270950,000000;207075782,000000;2734485,830000;83622160,000000;202576848,960000;203870066,660000;406446915,620000;22644657,960000;3025946,290000;2375853,240000;7564883,120000;372663599,530000;-34039427,980000;-41305644,340000;15917391,330000;171298;162203
2015;5;38;2;1;100;146649076,430000;100678457,040000;8422980,040000;323931,870000;1169444,370000;4436984,050000;10837581,970000;7082813,530000;115370,400000;438152,370000;7553116,240000;126344462,650000;15750975,680000;142095438,330000;121302642,960000;15679738,490000;136852995,000000;93253437,500000;73856250,000000;17076000,000000;117687,500000;2203500,000000;9875108,670000;10009094,510000;19884203,180000;1424786,830000;85180,790000;57084,040000;801094,910000;17235565,980000;-124000,000000;-678532,260000;1088651,760000;13874;12810
2015;6;39;1;0;100;3468988945,350000;2933924951,280000;120672703,380000;2607483,570000;32558896,070000;46955053,230000;159502099,540000;40209435,340000;7371209,220000;8739348,410000;66185208,600000;3278457149,550000;178606868,350000;3457064017,900000;3083079125,090000;177218179,430000;3257532906,790000;1235373275,230000;938258150,000000;163240240,240000;1758584,990000;132116300,000000;297141909,820000;297937242,160000;595079151,980000;27766136,200000;111160,260000;2472394,870000;3885691,280000;561538798,150000;-57499102,380000;-60932687,920000;5285465,100000;199395;153913
2015;6;39;1;1;100;55798101,270000;42058868,440000;522007,290000;7308,770000;130378,270000;278854,200000;3523632,950000;2461584,550000;7227,820000;640117,440000;357189,190000;49998239,620000;786309,390000;50784549,010000;46228083,830000;782426,590000;46979625,560000;29922925,000000;21631200,000000;7404475,000000;24750,000000;862500,000000;3512014,370000;3515330,640000;7027345,010000;505153,790000;848,540000;17633,880000;99157,740000;6427362,280000;-1293048,830000;-1407350,850000;221402,020000;4933;3846
2015;6;39;2;0;100;1989367916,950000;1536529170,710000;93461639,420000;2152806,620000;25747515,560000;52698479,670000;66228993,200000;22792629,520000;3594402,500000;6599937,690000;57850930,880000;1745222536,270000;146203732,540000;1891426268,810000;1700824144,000000;145548003,760000;1844650449,390000;903272831,060000;702101700,000000;117753089,400000;1469041,660000;81949000,000000;149696008,940000;150297108,740000;299993117,680000;17653008,640000;32715,070000;1957145,020000;2782535,570000;278483613,830000;-20544863,510000;-24858840,130000;11656444,300000;123739;117697
2015;6;39;2;1;100;26597612,540000;16779599,330000;692801,430000;593,960000;103359,180000;196727,650000;1353129,190000;1238273,430000;10432,550000;483431,070000;223313,810000;20632997,020000;914738,500000;21547735,520000;19647541,540000;911684,710000;20500394,000000;18617837,500000;13610700,000000;4533000,000000;36137,500000;438000,000000;1291076,100000;1294763,710000;2585839,810000;217830,460000;197,410000;13593,310000;47567,100000;2294819,840000;-436793,010000;-590274,810000;344434,800000;2661;2421
2015;7;5;1;0;100;728883463,770000;575680426,910000;24601680,920000;232703,260000;11023729,070000;10869247,750000;39805626,880000;15871828,630000;14954206,950000;1648932,350000;11714863,650000;680978725,080000;35665481,460000;716644206,540000;625604241,160000;35252237,790000;659777829,550000;358899540,700000;275976900,000000;46659153,200000;329487,500000;35934000,000000;51242227,400000;51755093,990000;102997321,390000;5294880,770000;32968,160000;387544,020000;939353,700000;96647881,940000;-11794606,490000;-12779411,560000;1588202,160000;57938;43766
2015;7;5;1;1;100;11994717,310000;7758081,150000;94247,030000;0,000000;19543,730000;50609,120000;479816,510000;469799,680000;20070,710000;66146,840000;22377,280000;8860354,970000;116875,650000;8977230,620000;7714847,780000;116776,600000;7830408,350000;11070900,000000;6384550,000000;4419350,000000;0,000000;267000,000000;440947,710000;447928,570000;888876,280000;75272,760000;0,000000;2374,240000;25693,250000;795754,310000;-231788,440000;-287641,630000;162003,190000;1650;1142
2015;7;5;2;0;100;441700274,110000;326087525,390000;15130826,900000;115409,040000;6639010,340000;8935795,390000;14599626,230000;6927068,950000;3393474,910000;905537,510000;8909923,580000;372615135,320000;23597072,390000;396212207,710000;360993492,160000;23418249,860000;384087902,230000;230674021,060000;180594400,000000;29157436,060000;213185,000000;20709000,000000;29081030,380000;29387154,240000;58468184,620000;3426986,240000;20079,700000;354631,580000;661686,200000;54226345,430000;-4564107,010000;-5576273,470000;2567141,410000;31654;29588
2015;7;5;2;1;100;5665825,480000;3024911,940000;164269,490000;0,000000;19596,680000;37788,500000;182792,920000;323399,790000;48682,910000;18800,680000;31668,020000;3658907,550000;194647,570000;3853555,120000;3363872,480000;189126,330000;3548059,170000;5507750,000000;3616950,000000;1630500,000000;8300,000000;252000,000000;168212,780000;171726,020000;339938,800000;30195,810000;0,000000;884,120000;10481,290000;306401,490000;-120567,830000;-175116,890000;106449,060000;747;646
2015;7;9;1;0;100;2444699559,670000;2069183077,220000;98165143,280000;1126300,880000;28149241,950000;30265265,670000;95521383,180000;30782027,350000;38594297,660000;4981156,470000;54161577,630000;2330601963,470000;147672624,470000;2478274587,940000;2200633323,090000;146967584,700000;2345615272,120000;848340129,000000;664777800,000000;106720854,000000;718175,000000;76123300,000000;215359519,240000;216805013,800000;432164533,040000;21371031,760000;102181,690000;1784607,740000;3673249,000000;405694156,310000;-33425600,790000;-35916912,840000;3941288,790000;134207;107488
2015;7;9;1;1;100;64581555,260000;48443053,650000;232345,380000;6342,350000;76996,770000;95430,420000;2237372,350000;1503822,810000;63975,210000;140389,630000;117017,170000;53022914,380000;345261,490000;53368175,870000;48442480,240000;343009,310000;48742118,630000;33970550,000000;23549700,000000;9525500,000000;29850,000000;865500,000000;2914802,200000;2972488,330000;5887290,530000;638547,700000;8448,350000;18031,800000;313133,370000;4970435,750000;-1988216,230000;-2157912,890000;324346,660000;5574;4224
2015;7;9;2;0;100;1298459239,570000;987520028,940000;67543901,040000;854982,550000;19215243,560000;27326860,200000;36089809,500000;17136216,230000;12690128,910000;2587330,110000;35229676,300000;1121669614,300000;101548628,800000;1223218243,100000;1092082936,970000;101179009,060000;1192516552,140000;604509375,000000;485775550,000000;72845750,000000;433075,000000;45455000,000000;93635171,820000;94856486,280000;188491658,100000;12519326,480000;45697,430000;1367491,800000;2224026,220000;172997017,410000;-13404457,850000;-16184799,260000;6998891,410000;82855;79763
2015;7;9;2;1;100;25651288,890000;16039106,260000;78281,590000;0,000000;51259,060000;63760,780000;647963,570000;969446,080000;20894,590000;111176,040000;54702,420000;18056972,970000;121366,550000;18178339,520000;17193796,520000;121305,580000;17306905,340000;16757400,000000;12402300,000000;4021850,000000;30250,000000;303000,000000;923856,950000;942049,990000;1865906,940000;234919,510000;0,000000;7882,170000;102879,290000;1562274,530000;-560746,090000;-720293,490000;333597,400000;2426;2228
2015;7;24;1;0;100;2640587416,030000;2170257996,580000;89324337,270000;763783,950000;26312038,760000;31100041,040000;109417290,900000;34963443,090000;37445526,320000;5214403,070000;58001316,650000;2443490522,290000;144838844,340000;2588329366,630000;2281534053,780000;143504631,120000;2422232708,130000;1030670075,320000;812503000,000000;112693452,000000;1419183,320000;104054440,000000;205707691,100000;207566411,910000;413274103,010000;17972290,780000;80382,220000;1521436,600000;3543154,260000;390706521,700000;-36031279,010000;-38275030,530000;3265461,820000;167709;130186
2015;7;24;1;1;100;37545497,620000;27356381,750000;184079,290000;3600,000000;53711,160000;90959,400000;1403315,860000;869836,430000;50773,800000;73469,840000;124821,240000;30144455,260000;289107,830000;30433563,090000;27062746,180000;278296,790000;27332240,080000;20809050,000000;14674800,000000;5121950,000000;14800,000000;997500,000000;1699016,580000;1718069,370000;3417085,950000;230840,350000;198,960000;8494,010000;80643,460000;3112869,000000;-1036313,880000;-1114496,000000;145922,120000;3549;2601
2015;7;24;2;0;100;1541620470,710000;1159264431,610000;66644833,640000;530983,300000;19591833,750000;31261503,780000;56547188,400000;20982433,720000;12492881,810000;3487296,460000;38703178,560000;1321954738,030000;104212101,840000;1426166839,870000;1283657099,290000;103665059,280000;1386562725,050000;742910965,000000;602979150,000000;79049690,000000;1064125,000000;59818000,000000;107696092,600000;108960572,060000;216656664,660000;11448903,930000;19367,070000;1280508,000000;2097431,350000;202506198,650000;-10712753,720000;-13644336,370000;6911755,880000;103399;98343
2015;7;24;2;1;100;12940556,800000;7902141,540000;91680,090000;2311,220000;53576,980000;80887,030000;499703,640000;768499,460000;73841,340000;24483,660000;79015,730000;9521913,300000;173277,710000;9695191,010000;9011611,480000;172436,720000;9181857,210000;9555775,000000;7146400,000000;2154125,000000;12250,000000;243000,000000;504706,450000;515223,820000;1019930,270000;89372,950000;0,000000;4165,750000;36178,990000;901875,400000;-230579,630000;-298444,980000;152565,350000;1410;1272
2015;7;34;1;0;100;951270391,560000;783362696,530000;37768018,840000;332150,640000;10527895,050000;15354971,760000;50183331,030000;13518469,260000;24092667,980000;2457764,880000;22509874,290000;912150734,130000;58438415,830000;970589149,960000;851505327,780000;58006919,560000;908739004,990000;379985231,500000;301792350,000000;43020126,500000;425600,000000;34747155,000000;75099000,940000;75941050,460000;151040051,400000;6883706,350000;58563,200000;659780,330000;1543476,810000;142214909,730000;-11936153,730000;-12881016,890000;1548313,160000;62436;48689
2015;7;34;1;1;100;10845888,800000;7363858,370000;86949,230000;1630,650000;23499,920000;15421,340000;393301,630000;366023,300000;0,000000;18582,070000;10138,420000;8238658,010000;96617,550000;8335275,560000;7338440,530000;91458,760000;7429899,290000;7137500,000000;4913050,000000;2077800,000000;1150,000000;145500,000000;366835,510000;374531,240000;741366,750000;85844,820000;328,430000;1654,930000;34445,540000;631603,920000;-285099,600000;-321324,270000;71724,670000;1173;877
2015;7;34;2;0;100;546638916,190000;412599667,170000;22817361,770000;445883,240000;7128026,080000;14281160,940000;16401026,060000;7013510,450000;3517993,630000;1446094,620000;14999419,610000;466513081,330000;36888008,600000;503401089,930000;454185533,290000;36693317,360000;490624968,060000;259923593,000000;210675200,000000;29033063,000000;223375,000000;19991955,000000;37526261,330000;38009056,110000;75535317,440000;4029636,530000;2620,210000;497894,270000;935149,910000;70315817,390000;-4270016,970000;-5371161,170000;2781637,440000;36190;34676
2015;7;34;2;1;100;5108493,180000;3015157,740000;17408,270000;5672,800000;14269,240000;8641,870000;182218,230000;234529,490000;20977,440000;15626,370000;1587,800000;3523536,610000;19505,980000;3543042,590000;3299282,830000;18176,420000;3310544,320000;3699250,000000;2714850,000000;937550,000000;4850,000000;42000,000000;147653,480000;150637,850000;298291,330000;38006,990000;0,000000;2148,240000;19230,920000;250913,730000;-120995,180000;-148409,880000;66014,700000;543;487
2015;7;37;1;0;100;1758037856,470000;1434871522,810000;58823846,990000;1448170,970000;21607854,100000;34913302,840000;97835039,080000;25117599,440000;35452065,030000;3106031,550000;35254004,700000;1676340352,220000;93893674,360000;1770234026,580000;1553787699,770000;93117852,920000;1645185640,000000;731085376,060000;586338500,000000;92181150,000000;952307,660000;51613418,400000;140341413,030000;141560898,160000;281902311,190000;13435402,210000;97626,410000;1478490,660000;2286160,980000;265222911,480000;-23206935,220000;-24907053,300000;2668870,200000;122896;93195
2015;7;37;1;1;100;18309759,700000;13288650,990000;228028,430000;22914,770000;38324,540000;30144,330000;1358808,050000;962773,070000;22828,840000;45339,620000;65813,210000;15932938,890000;291443,710000;16224382,600000;14529890,650000;286228,810000;14768803,810000;10915400,000000;7842900,000000;2857650,000000;4850,000000;210000,000000;1037410,010000;1047266,750000;2084676,760000;140524,210000;70,290000;4905,600000;54989,380000;1828212,980000;-363967,240000;-407933,370000;87766,130000;1810;1390
